step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud,transaction_id
8409,C007891,39,M,88699,Store M,20397,Electronics,651.96,0,94db5568-39b1-4d9b-87b4-9128bd8496a8
335,C007892,39,M,43128,Store N,31101,Dining,671.63,0,b3d50beb-c459-4f9d-85ff-2d80727cbb8d
8751,C007893,39,F,18104,Store O,55196,Dining,707.41,0,7e6756bf-33a7-404a-96c2-b2863a8324c4
9066,C007894,69,F,89722,Store P,81136,Groceries,669.13,0,95c894c2-bdef-46ca-b42c-406aec0bdbff
8945,C007895,32,F,18549,Store Q,61318,Clothing,444.16,0,7bbdbc50-2151-47b5-bcd4-f25cf62f1a5c
8786,C007896,34,F,99704,Store R,75917,Groceries,545.27,0,be4687ff-5d72-4e8a-9b9e-9595870cd336
7069,C007897,68,M,67240,Store S,87320,Dining,289.9,0,5a4af35c-2d01-4ab9-9330-316be0c03047
9871,C007898,78,M,42831,Store T,90560,Clothing,452.38,0,e45b2947-6c85-44f2-a5a5-9d25b41789a8
3898,C007899,62,F,94148,Store U,19625,Electronics,441.74,0,310b5b03-30f6-41f8-8086-114ea3b79baa
7959,C007900,80,F,69978,Store V,63296,Dining,295.26,0,62cff7ab-be8e-413d-bbb2-bfea5354772c
8102,C007901,75,F,98252,Store W,50876,Gifts,16800.57,1,f7e692eb-3b04-4a62-8020-555640d92acf
4649,C007902,45,F,79474,Store X,87972,Gifts,11145.08,1,8e0998ac-f16f-425d-a9df-89d62da97b95
9675,C007903,76,M,98233,Store Y,16747,Utilities,556.2,0,833e36ec-a97d-4d27-80af-6e4c34ff7283
783,C007904,39,F,22609,Store Z,28583,Travel,7341.36,1,1c62bec6-f2fb-4b98-b317-05e393a197d6
3587,C007905,38,F,89019,Store A,95452,Clothing,480.22,0,5c33edbc-f172-4e53-a8d2-3a6bda2de073
3795,C007906,59,M,20523,Store B,39047,Groceries,763.84,0,e216acfb-db68-46db-9426-cf70aad22469
9176,C007907,34,F,36989,Store C,45497,Electronics,450.08,0,39a6b28d-9fa7-4d38-9a62-82f358249de8
5598,C007908,22,M,61277,Store D,84323,Travel,13366.12,1,0621d688-5745-4276-9977-4cf3093dda04
7051,C007909,35,F,77819,Store E,18038,Dining,704.69,0,2c39be29-0477-4cbb-8787-dde0e8f80fc8
5052,C007910,34,F,81772,Store F,13910,Electronics,395.09,0,5399ba49-38f8-4efe-8659-ae4572cba650
743,C007911,21,M,50577,Store G,54079,Electronics,359.75,0,a28ba1a2-2d66-4733-ad67-33efc6f18053
4545,C007912,71,F,13105,Store H,50270,Utilities,94.88,0,d9ffa5d8-ec3d-49ea-9b6f-7a8afd9a08d7
4356,C007913,24,M,95395,Store I,46568,Electronics,586.45,0,8d3512f0-00c2-458a-bae3-58ef3b69d038
3609,C007914,42,M,11838,Store J,18162,Gifts,15604.38,1,7902c10d-2bbf-442e-ad4d-fc758c5d0a73
3272,C007915,54,M,34437,Store K,86798,Clothing,585.44,0,92dd4572-12b5-48e6-be96-fbfdfcc97ab8
2511,C007916,57,F,92815,Store L,42298,Groceries,290.69,0,899b071d-2cd5-4f16-bc94-d69de72f94ca
8286,C007917,57,F,81449,Store M,45591,Utilities,269.71,0,1a2c41f6-9af4-4468-833b-6914c89de723
6056,C007918,60,M,35560,Store N,40270,Utilities,167.89,0,2d7b2ac0-8ff1-4f18-8852-06bd813ca3ba
1376,C007919,26,F,36208,Store O,95236,Utilities,56.52,0,16388333-31b9-46d0-aa8e-684f3cd12888
9324,C007920,36,F,45658,Store P,63054,Utilities,432.61,0,633e1dcf-49ac-46f3-b242-d879dc9f7eda
2517,C007921,68,F,57355,Store Q,33801,Dining,168.92,0,70ef5011-447c-4efa-bd2f-72879691a787
6239,C007922,26,M,53003,Store R,91392,Utilities,693.89,0,435d0f44-4761-4e88-8387-50a26011031b
91,C007923,40,M,65437,Store S,88899,Dining,962.12,0,703355ae-cf1e-44b7-bb17-878d7d1449e2
1480,C007924,48,F,24646,Store T,96504,Dining,82.75,0,cfe0ccea-2039-4596-9200-05357d5350e9
955,C007925,49,M,60560,Store U,87588,Electronics,894.03,0,61cfc534-9309-4961-bc98-9a77f2652079
8215,C007926,69,F,96597,Store V,37789,Groceries,661.14,0,704c4848-801d-488f-b50d-029575870ea7
9918,C007927,48,F,68679,Store W,23683,Electronics,861.68,0,57ec8ace-eec2-450b-a645-7e2794acd900
3306,C007928,34,F,50214,Store X,49162,Dining,163.41,0,7e0397dd-8939-45a0-832b-5eb8a6cb8859
1722,C007929,65,M,54597,Store Y,18172,Travel,18597.23,1,61e3cd67-c643-4081-855a-7285eb03d9fc
9633,C007930,56,M,32873,Store Z,49225,Clothing,958.29,0,0292efae-f919-4259-984e-fe0be8a03c6e
5453,C007931,75,F,13458,Store A,46064,Utilities,907.65,0,55e99477-eb60-4380-8bbc-1b7af0dee56f
2548,C007932,39,M,47165,Store B,97704,Luxury,16782.49,1,a669cf64-2f8d-49bb-af84-6232f207ee6c
4924,C007933,52,F,97803,Store C,49991,Dining,99.4,0,f748cb8f-bcad-422f-af30-9e98e3c4dd7a
189,C007934,47,M,73994,Store D,25698,Electronics,228.52,0,c72a6380-5813-45c2-9a5a-c44980bc9dac
460,C007935,70,M,24582,Store E,87320,Clothing,914.0,0,5ada8cb2-2d58-472e-9e1f-d37d2e57c89a
2237,C007936,68,M,24823,Store F,41472,Gifts,8441.36,1,81abd8f9-a341-4de7-a6a0-14c80970c569
4447,C007937,57,F,50856,Store G,41726,Jewelry,10215.71,1,97ba6607-38f2-47b8-8804-a5b5fb4f0300
581,C007938,54,F,17406,Store H,34548,Clothing,59.97,0,53bc4645-4412-41a4-8d8e-b03a82366bcc
2162,C007939,43,F,40619,Store I,87987,Dining,631.81,0,722735f5-a9a2-4daa-af51-5772ce2586b5
4716,C007940,75,M,17071,Store J,48328,Electronics,567.67,0,343a9581-eaf5-4f38-82c1-92ce9c31dd76
9724,C007941,23,F,31852,Store K,27358,Clothing,962.15,0,932ad31c-f0cb-42e0-8169-01a4abc36509
9561,C007942,51,F,58872,Store L,16276,Clothing,893.42,0,06a6e309-721c-48da-9822-2342b360cc5b
5898,C007943,73,F,98217,Store M,16224,Electronics,510.88,0,5844ebd6-a716-4d50-9d54-28dd4661db7b
2903,C007944,49,F,20144,Store N,65645,Electronics,613.24,0,21f38a76-81f1-48e1-a4ec-241603e0aede
8665,C007945,42,M,21183,Store O,60822,Luxury,11197.95,1,83f7855a-c70c-475c-8ea3-6364a55157a3
859,C007946,68,M,31074,Store P,83720,Jewelry,6986.89,1,0f59fe14-7cb7-43ab-bfd5-ae2d8e8cc6ba
2441,C007947,30,F,64838,Store Q,31555,Groceries,869.11,0,e2a77fbb-dd12-4e57-b633-8b2ff4ee87fd
1713,C007948,80,M,95416,Store R,65789,Groceries,554.04,0,a1efd643-3773-4386-96c3-3e4dbdfe31cd
516,C007949,55,M,22349,Store S,73689,Clothing,431.14,0,33c3c961-a9a5-4224-85a3-f9b3e75f2a3d
7356,C007950,55,M,37493,Store T,47573,Travel,6026.98,1,91b9c037-e155-4c24-8fd5-43d9b2658895
1376,C007951,19,M,99146,Store U,65913,Utilities,668.73,0,dcdf0a8c-acf9-410f-a7fa-7f31244f2348
6685,C007952,75,M,19357,Store V,71238,Dining,405.67,0,933cd3b0-fcbd-4fa7-a2ae-f53cb0e6a1e9
3670,C007953,73,F,14561,Store W,36107,Groceries,261.16,0,c32ab692-0000-492e-9216-fd9013f2cb4f
2391,C007954,22,M,83150,Store X,30200,Groceries,877.99,0,944d51d9-0815-4fdb-a988-e5038ad4e522
3263,C007955,28,F,74685,Store Y,25308,Electronics,191.8,0,fc86236d-880d-4024-a96d-22a81a9ed341
4639,C007956,28,F,12358,Store Z,80669,Dining,519.87,0,7fa400e4-f290-4746-a2ec-1f0e1bb30d07
2867,C007957,41,F,41805,Store A,89232,Groceries,797.8,0,fa73e445-5605-49f7-8413-ec8625e5d097
7849,C007958,31,M,21430,Store B,89584,Travel,17736.12,1,2413137d-89ec-4c46-a645-dd057ca434e9
9252,C007959,62,M,26041,Store C,75234,Utilities,820.52,0,590efab0-bc40-46ee-ac28-21f49d6cd337
8949,C007960,47,M,20267,Store D,25560,Groceries,897.66,0,964755e3-b5c7-4fa0-97e3-e4b4bc76290d
3496,C007961,57,M,87395,Store E,20404,Electronics,150.93,0,8abb6529-24de-483b-ae4c-79981c02c95b
6495,C007962,64,F,85909,Store F,22848,Electronics,941.05,0,5b36c6b3-38d5-41b3-9485-12f8d9a04d4e
188,C007963,61,F,82793,Store G,84309,Dining,20.69,0,59bcdb10-59a0-4430-b291-67b0f8b7e96b
4579,C007964,52,F,32597,Store H,91779,Groceries,263.34,0,b6254307-8bbe-4395-8973-8241fc74709c
8094,C007965,38,M,33989,Store I,81798,Dining,93.2,0,e8b62ac5-f84f-481f-950a-047f4afbc588
2715,C007966,72,F,29003,Store J,83354,Groceries,946.08,0,388c41d6-5f15-4b4b-a2cb-5ce6095c9253
7409,C007967,22,F,40169,Store K,26114,Clothing,429.7,0,0761612c-aa7a-4b54-9f03-4df3f26ad4d8
296,C007968,55,F,57271,Store L,90564,Luxury,9729.04,1,0f234f35-52f3-44d7-9269-3257f216a335
3534,C007969,19,M,26961,Store M,95477,Electronics,175.42,0,095f4a1e-52bf-4cb1-962e-596bbe2ab23c
4141,C007970,57,F,22146,Store N,70873,Jewelry,7337.27,1,2f8fbb57-608f-444d-8991-79f86122c89e
4043,C007971,54,F,64395,Store O,97601,Electronics,617.79,0,ba210735-d64f-4bce-aba5-60d815292c39
4271,C007972,71,M,72676,Store P,70028,Clothing,56.61,0,c5a58048-462a-4fd3-af0c-43f814b8dba0
3052,C007973,66,F,55237,Store Q,92150,Groceries,598.39,0,67253614-b1a0-4d04-8e32-7c1b31f4a792
5466,C007974,75,M,51030,Store R,28267,Groceries,776.9,0,6e27622c-2363-41f9-82f9-04cc62690231
7734,C007975,51,F,76091,Store S,71442,Electronics,605.0,0,40de9e9e-2d35-4ccf-a735-9d2b6d84b392
9993,C007976,28,M,52178,Store T,85639,Gifts,17398.68,1,1640de9f-a56f-455c-ad43-cdbf883a7e2f
6006,C007977,53,M,13640,Store U,81567,Travel,8978.88,1,fde090b3-2724-4cf5-a551-a2e5417a543f
5871,C007978,28,M,56136,Store V,68028,Clothing,86.4,0,e11a42a0-5ed1-4a80-9843-8a72117b2450
3905,C007979,26,F,77448,Store W,79712,Electronics,723.78,0,5e0197d8-cfc0-4c9d-ba1b-f94941f6777b
2262,C007980,23,F,94650,Store X,20147,Utilities,829.85,0,d5427934-a27e-4fbd-a335-cedde244885f
9715,C007981,73,M,48187,Store Y,64074,Jewelry,12525.15,1,e7e88b0e-d6bc-4248-9961-cf28ad3c6440
1421,C007982,51,M,33922,Store Z,44136,Groceries,822.41,0,1b585072-353a-4dc1-8216-84a0d906e0c9
6694,C007983,75,M,39500,Store A,77802,Dining,463.34,0,cc6e277b-fdfc-43c3-8201-bc216db3d006
8297,C007984,64,M,24429,Store B,27035,Utilities,206.54,0,351044b9-b1cc-4ce6-9bde-caad9fc16aaa
479,C007985,54,M,46684,Store C,24775,Electronics,479.65,0,3c422925-497f-4ba1-8774-02539a32b598
5519,C007986,49,M,23687,Store D,45866,Clothing,223.79,0,6b037f03-940f-4d28-a5fd-914705e91ab7
6578,C007987,77,M,99248,Store E,12755,Dining,477.31,0,a2b9db2d-437a-4481-a602-59e3852512c9
6786,C007988,29,M,24837,Store F,50316,Clothing,156.08,0,8b08e581-6d7c-4b8e-b4e4-5508faced832
8885,C007989,62,M,68744,Store G,71079,Clothing,193.71,0,826903fd-80b9-4a7b-8596-a261112a38d2
3039,C007990,49,M,22865,Store H,95968,Gifts,18243.69,1,f26c3fb1-a0da-4942-8e2f-0bdbdd7544ff
194,C007991,34,M,54653,Store I,89095,Travel,6737.87,1,13d797bd-6664-42b5-b0b5-2696fd37fb6c
9682,C007992,21,M,88455,Store J,27561,Gifts,8364.11,1,ee9ef76d-eff3-410b-abfd-7bf51cdb8b18
59,C007993,59,F,45094,Store K,90917,Luxury,19932.8,1,8f00f063-8035-4463-ba76-497fb53cd49d
1887,C007994,50,M,45569,Store L,50517,Electronics,580.26,0,ae58f131-c508-4f1b-8586-b0aac73f4452
4574,C007995,60,F,97472,Store M,35618,Groceries,589.96,0,d841d051-ac4c-47d3-b642-a4d6485d8663
5223,C007996,65,F,58787,Store N,28940,Gifts,17674.56,1,876b8f55-56e9-46c8-ae08-bf3ea0b2a518
2581,C007997,60,F,40961,Store O,21876,Clothing,529.08,0,104c55c6-840c-4d3d-98a0-846818fe88ed
4645,C007998,26,M,61186,Store P,57777,Groceries,229.56,0,b55b3ff2-735f-4dc2-ba58-182b0b9b9385
7624,C007999,51,F,86558,Store Q,65946,Luxury,11337.0,1,79fbfc57-bda2-4723-b315-1537e266e334
221,C008000,56,M,25297,Store R,21127,Clothing,757.45,0,bf1c186f-8e0e-4288-aa0a-c0b169f94534
876,C008001,68,F,66605,Store S,52583,Gifts,18086.73,1,47f8a293-4fe8-47dc-817d-1813855ae8e4
1197,C008002,47,M,92904,Store T,17596,Utilities,280.47,0,57e43900-31d5-4112-833a-450838d15d61
2710,C008003,67,M,96019,Store U,28468,Clothing,269.36,0,beb26901-8e11-416b-b39d-45b225185882
2732,C008004,78,F,16463,Store V,28855,Jewelry,9914.12,1,bb633b93-4475-4613-bef4-50f0d9b82f92
336,C008005,37,F,23632,Store W,96698,Dining,600.25,0,f9083429-adad-4952-ad3d-7824dd4b7c04
8417,C008006,56,M,39703,Store X,40467,Electronics,285.72,0,880b35ed-619e-459f-a344-e5d92f01567b
7015,C008007,40,F,92943,Store Y,94305,Travel,18397.05,1,04d05065-95ad-4f4d-bf8b-fc856a299d51
1248,C008008,58,M,56221,Store Z,18157,Groceries,978.23,0,0bbd8e20-aa22-4ff4-aafe-8ddf9f5df1f6
8181,C008009,61,M,93031,Store A,10918,Groceries,682.33,0,ff466cd4-ca75-44cc-9e29-7de5849f9265
3958,C008010,78,M,35759,Store B,90638,Utilities,970.6,0,2e791890-43c3-4a29-8846-fb6fb3b6c2c7
7112,C008011,52,F,97000,Store C,14747,Utilities,294.97,0,2943f64c-c78c-48d0-8b05-d8e1d98851d4
4590,C008012,40,M,70943,Store D,52563,Gifts,17227.56,1,dc6b2c6d-1308-4c43-99e2-3522ade61094
1887,C008013,71,M,72249,Store E,75192,Clothing,681.66,0,42d08384-8568-4bbf-8d4a-6ddd44fa91c9
311,C008014,75,M,95862,Store F,31965,Travel,8947.88,1,2bdac24b-c627-4662-a471-df2bc497ea2e
1605,C008015,65,M,43039,Store G,70730,Electronics,325.22,0,e50e4aed-5dbf-4ead-82ef-8262237f2482
5660,C008016,56,F,86069,Store H,60233,Electronics,493.74,0,805288c1-4154-4452-848d-c609008f0977
3983,C008017,40,F,22158,Store I,84103,Jewelry,16874.65,1,4d42eafe-fdc5-43ad-b970-183c24365a9e
8561,C008018,75,F,30398,Store J,34007,Electronics,873.5,0,41ba5d67-4b44-4e6e-a7d1-74b227924f00
3547,C008019,54,F,91685,Store K,82086,Luxury,14509.21,1,46bbd0d7-4d02-4bc6-a260-0387831e27be
4842,C008020,74,M,47711,Store L,94023,Dining,724.36,0,2eb1c143-43b9-4a84-9168-b4406f458c49
6175,C008021,40,M,72807,Store M,41194,Utilities,271.21,0,ea97c57c-a9ad-4fdb-96f7-2d27e91f73e7
5352,C008022,56,M,92688,Store N,97555,Utilities,743.66,0,c921bbc1-1dc5-4b54-8954-77f505c50a4e
8018,C008023,45,M,40772,Store O,32300,Electronics,608.93,0,81ea679a-431b-4839-8f4e-be650f912e98
998,C008024,79,M,37307,Store P,34592,Electronics,230.69,0,f18951d6-cc17-4f20-a6f3-9be131c9d7b9
497,C008025,36,M,15166,Store Q,63202,Luxury,19252.8,1,61408b85-4856-47fe-97f1-1a9ae321d0c7
5686,C008026,66,F,17589,Store R,43004,Groceries,517.73,0,72b68c10-0b90-4eac-8f67-5d30961c0948
964,C008027,65,M,57986,Store S,75842,Utilities,796.52,0,0473bdc2-84d5-4df9-9fe8-7fc84718236b
1199,C008028,79,M,10464,Store T,65033,Electronics,530.36,0,065bedeb-5d98-4acf-aa58-c5550e94a606
5911,C008029,47,M,12600,Store U,88256,Electronics,933.61,0,aaf7bd66-76a8-4e30-85e4-438226b8d448
5485,C008030,38,F,10916,Store V,64571,Utilities,149.87,0,d47fe754-7ce3-4ee9-8a85-296399b149ad
577,C008031,41,M,85180,Store W,73091,Groceries,550.69,0,ae853714-63f1-4c0c-b15f-c21b2d569dd0
3161,C008032,38,M,16126,Store X,59832,Utilities,34.9,0,dbc7add4-0143-4610-a4c2-bb65d1ad39d0
54,C008033,43,M,17151,Store Y,44283,Groceries,205.42,0,e5d04b62-0d69-4e47-8dc3-ed15ec1f4fc7
229,C008034,68,F,87196,Store Z,27335,Groceries,288.22,0,1c14cdca-6b1b-4e07-ac81-ad34c056eaff
8971,C008035,74,M,10065,Store A,15407,Groceries,477.88,0,a0c3c3c6-94ad-4a3b-a81a-78ac749ed8d0
985,C008036,67,M,69946,Store B,10414,Travel,17302.59,1,b936a1ca-2e06-49fb-8ea3-2f68a9e47bb4
8661,C008037,80,F,88424,Store C,80507,Utilities,471.99,0,15c60f07-d82f-411c-805a-f80e7b44b708
2468,C008038,68,M,89535,Store D,25145,Groceries,565.58,0,bad0ea2d-98c2-4ede-981c-a61cf8b52363
532,C008039,77,F,61056,Store E,14985,Jewelry,18860.82,1,c0762904-b6e2-4c05-a569-7d9e9be08adf
8029,C008040,53,M,17193,Store F,99889,Dining,758.97,0,c826fa41-80ad-44e6-8be8-a235e9ddf90f
562,C008041,43,F,74610,Store G,17650,Groceries,59.7,0,f3d138ce-3ce7-45e3-b4f9-0853b13386ac
90,C008042,50,M,38540,Store H,97290,Groceries,184.7,0,15321a79-59f6-4de7-963c-2a88c0d294a7
5736,C008043,76,M,86537,Store I,88500,Groceries,47.84,0,16baeca2-8522-402e-9920-4c3a34a1e22d
9599,C008044,53,F,71434,Store J,53407,Travel,6035.84,1,0d4fac84-9a47-4912-aebc-4844bb8028c5
3146,C008045,21,M,19078,Store K,41572,Jewelry,10082.82,1,7973e86b-0ecf-4e31-a204-dadc55665851
1293,C008046,26,M,66125,Store L,69532,Clothing,730.58,0,08b4e475-6214-4e3c-9c2d-d34cf1038d9a
4111,C008047,25,F,62960,Store M,98441,Dining,251.91,0,623fde54-09f7-4bda-8d1b-47f8ac0ef385
7497,C008048,19,M,71521,Store N,97377,Electronics,398.36,0,65eac4f4-31d7-4274-b989-424c33ee2c97
7560,C008049,46,F,99485,Store O,92369,Utilities,399.94,0,0e992d0a-7965-49de-8b2f-2b6bc60d0ecf
3782,C008050,40,M,34245,Store P,37752,Utilities,594.4,0,570f235a-832d-4dc2-9082-56d269a1990b
4068,C008051,23,F,94667,Store Q,88673,Utilities,893.99,0,25d328f1-7264-40ea-9cca-3e3baf0acb86
3506,C008052,72,M,42811,Store R,33012,Electronics,983.4,0,46daa9ed-dc36-42d6-a38b-145de9d5e88d
2392,C008053,60,M,41543,Store S,22708,Groceries,608.56,0,a4276f63-7c26-44fd-8f6c-2eeecc12f705
1219,C008054,53,F,72941,Store T,25051,Dining,510.02,0,438e4858-6906-4876-83ab-12aca66178d1
5156,C008055,79,M,46610,Store U,37175,Utilities,685.06,0,2af7daeb-1d51-4d66-a21c-6483698d1a9f
2253,C008056,63,F,14705,Store V,29335,Clothing,671.35,0,ce5b06e7-9883-4169-ac7f-df3526c5df30
3892,C008057,38,F,28272,Store W,65896,Clothing,528.71,0,2639a1c2-c277-462c-8051-914ec34818ef
9867,C008058,39,F,41834,Store X,11537,Dining,739.59,0,288f0c15-407f-4f8c-8281-4c683318ec82
776,C008059,26,M,63050,Store Y,15687,Utilities,496.36,0,05941c9b-8b6d-43ee-96a3-4d55fb4b0d02
5230,C008060,51,M,89176,Store Z,26352,Groceries,996.49,0,cb08998e-39ca-4794-952e-f4c62fa3c250
8417,C008061,76,M,91548,Store A,50571,Utilities,58.51,0,2e6818df-8fb7-4aa7-9325-9c4de7038fab
7554,C008062,74,F,71236,Store B,51144,Groceries,448.78,0,8b15a0db-e1e3-4bf1-a136-eac9fba7e59e
64,C008063,43,F,81419,Store C,80596,Utilities,403.05,0,d7fce07d-b6be-43a9-9871-5eca5e37bc83
1788,C008064,18,F,35295,Store D,68492,Gifts,16554.56,1,f6b210c6-6d2e-4281-9d35-86fc3bd502c4
7092,C008065,53,M,92610,Store E,19479,Electronics,198.92,0,07bc314a-cf79-4147-9740-f1b791e68df3
5057,C008066,61,F,58937,Store F,36814,Gifts,11511.13,1,391ab8fc-2316-4a5e-aabe-c1dc15ac7d31
8070,C008067,22,M,16842,Store G,20065,Dining,700.97,0,66ece720-86eb-495b-b9ab-43eba067b9b6
9568,C008068,58,M,18301,Store H,35820,Groceries,607.16,0,35074a04-9ee1-4882-b91b-c609759cd7a9
3916,C008069,80,M,41579,Store I,20438,Electronics,549.67,0,bf17e33d-3288-4d9a-97d6-9eec38a198d2
93,C008070,39,M,35090,Store J,32871,Groceries,440.61,0,2994095d-1583-4f73-8e37-115cca070b8d
1678,C008071,21,M,18828,Store K,59325,Travel,16280.13,1,ae3f6974-427f-4551-bf86-182310a074d8
5509,C008072,65,M,62480,Store L,29661,Dining,649.96,0,6f9d1110-ea50-4efa-99bb-a68e9edce866
5731,C008073,19,M,76162,Store M,93941,Electronics,875.96,0,2f43c043-4e31-416d-95df-f601756efb96
3865,C008074,33,M,69850,Store N,64850,Travel,15994.98,1,193fe822-4b00-42df-a8af-2dfedcd148cd
4937,C008075,33,F,33933,Store O,11396,Electronics,149.0,0,63f5e107-28b8-4300-accf-2c27d447c20e
1402,C008076,70,M,71233,Store P,10173,Dining,623.34,0,be0cd5a3-7995-49b7-b78b-47d48b6c84d2
1607,C008077,73,M,97533,Store Q,54354,Dining,54.09,0,b48909bc-1473-4e52-9355-b61c70481049
898,C008078,73,F,42591,Store R,25913,Groceries,393.5,0,00c214d1-979f-4f9b-9537-4bae21411617
4588,C008079,39,F,24432,Store S,69967,Electronics,417.82,0,e93ef7dd-7286-4cae-80ca-8390c9390784
3714,C008080,60,F,20042,Store T,99471,Dining,856.33,0,92719294-cf52-4041-8f37-cec2da5ee2cb
3132,C008081,18,F,30703,Store U,86616,Groceries,188.57,0,b73feac2-d66a-4115-84cb-f970b9b8d961
1533,C008082,32,M,32345,Store V,94998,Jewelry,14653.12,1,74568c8e-a3a9-4264-904a-56ae6b5f5492
6536,C008083,41,F,21070,Store W,72726,Jewelry,7885.81,1,2445278d-da98-41b4-bf03-73bc03b77944
7287,C008084,21,F,87080,Store X,63881,Utilities,949.18,0,ed98f387-9d66-4cb7-939b-7c4133a6c2d0
1799,C008085,80,F,83595,Store Y,90499,Dining,534.2,0,53717c2d-0e48-45ef-9dfc-395d920429b2
8163,C008086,79,F,49552,Store Z,65820,Electronics,711.13,0,ab5d1468-3429-42d5-88b1-4e981e72e3f9
1352,C008087,35,M,28018,Store A,29475,Utilities,650.08,0,8036b48a-2bc1-44e7-bd2a-f95dad326d83
7052,C008088,34,F,24093,Store B,95704,Dining,310.6,0,72fdda48-a026-46fd-917d-b617a903d64a
6859,C008089,24,F,78079,Store C,77380,Clothing,902.19,0,0ada05ee-21b6-47b6-a224-c563b81d38ca
9856,C008090,67,F,26118,Store D,49165,Electronics,630.98,0,2620a904-7e06-471d-ba94-4b886832fe4b
599,C008091,62,F,82889,Store E,19942,Electronics,515.21,0,1412726d-b8e6-4a82-a4e0-6ab1180127a3
2045,C008092,69,M,73219,Store F,43660,Groceries,533.08,0,aff4e49f-8930-4fbe-94db-6ced2da5c84c
259,C008093,69,F,23349,Store G,18406,Clothing,891.78,0,71daa1d5-02cd-407d-8134-69f87c10bdce
4572,C008094,78,F,76304,Store H,95349,Dining,68.53,0,ba247cef-ffc7-4932-b6d2-e2c1ab54ec05
8004,C008095,27,F,24163,Store I,23171,Clothing,395.17,0,239ae81c-27cf-4e05-9f34-31770cdc1cf2
6969,C008096,80,M,25095,Store J,98665,Dining,843.21,0,12cb4fa4-177e-40af-ab68-5bdf99bd68ee
6177,C008097,18,F,78139,Store K,95564,Groceries,47.14,0,6cd2f306-6852-43f0-935f-abaef2df26e5
7043,C008098,19,F,76527,Store L,97259,Utilities,642.79,0,279a2c33-0f93-4f05-8c3d-d0b92e7d0c21
8580,C008099,66,M,36304,Store M,92525,Clothing,409.23,0,3502fd62-46a5-47d2-8a8f-173c19d9d40f
798,C008100,39,F,52988,Store N,67895,Electronics,212.54,0,efcf4f1b-2fa3-4929-83ee-26b946199c5e
5714,C008101,49,M,68873,Store O,63566,Dining,615.29,0,26c2a389-b61d-4cf9-8ca3-4159f1e7dfaf
7312,C008102,46,M,92408,Store P,26312,Clothing,832.75,0,fb3c2c77-4afe-495a-8afe-f237adaff45e
4021,C008103,52,F,83715,Store Q,61665,Dining,472.67,0,4e7bd622-5d10-4564-aadc-fa82c4da3709
5912,C008104,34,F,14152,Store R,39400,Clothing,155.27,0,882c7efd-3787-4e46-ad12-f83efd464a00
3955,C008105,29,M,59663,Store S,27561,Electronics,313.09,0,4b18df3b-6981-4fd0-90dd-b0e092559024
9820,C008106,41,M,37180,Store T,55406,Dining,981.54,0,a2f0a9ea-a554-4d35-8029-e19e15a61ffa
4313,C008107,47,F,76270,Store U,97101,Dining,119.98,0,8e7df5dc-f0d2-459f-8ebc-f1951375a82d
8981,C008108,61,M,81214,Store V,93403,Utilities,169.11,0,b80cf32e-fcba-48ef-9b1c-0791a93d83af
5640,C008109,47,M,46077,Store W,39621,Groceries,990.28,0,84b17848-ab08-45ac-91a2-001a862b8a01
6180,C008110,37,F,36649,Store X,62463,Gifts,18231.52,1,c077acfc-9e80-4e43-a807-1a568bb6a5f8
6780,C008111,59,M,57496,Store Y,96205,Electronics,710.06,0,c4b7d7b6-9dd8-422e-8d16-f25af047c3b5
2057,C008112,24,M,73282,Store Z,99233,Travel,7264.75,1,2d9f0792-1d02-4673-a9f9-f947bbfd4c20
9256,C008113,59,M,80237,Store A,19737,Utilities,248.14,0,09870ba1-928e-43b1-b760-921046e880da
7103,C008114,67,M,74903,Store B,42035,Utilities,188.38,0,25ae104c-f25c-4b62-a261-52676e1dca41
6645,C008115,80,M,23060,Store C,85224,Luxury,14464.32,1,2515fba8-33b1-4e28-b341-bcd222fd6d0a
5786,C008116,71,M,85558,Store D,22974,Electronics,404.88,0,8d3f8e92-5472-4d9e-9a7f-30b6988cfaee
1448,C008117,55,F,93779,Store E,34648,Clothing,57.3,0,10c1e133-2c3d-490d-98ac-fd7738ce0d2d
515,C008118,24,M,50487,Store F,48126,Dining,298.38,0,87438b46-b15e-4e22-8864-74e5891cb5e3
1914,C008119,77,F,10916,Store G,98479,Jewelry,17909.8,1,ed55080d-88e1-4443-b87b-6bdecd0c53ac
1952,C008120,66,F,33648,Store H,38612,Groceries,798.08,0,8fe81ce1-99f4-4326-b44d-ba257c07afa1
5571,C008121,47,F,54135,Store I,52576,Dining,646.58,0,519736f4-e4e8-424a-948d-600de97255a2
8966,C008122,29,F,61814,Store J,24583,Utilities,94.69,0,0eb5e7f3-7fe5-4032-b009-26ebcc3cbd0d
329,C008123,66,F,47460,Store K,31186,Dining,883.96,0,dcc3fc3d-db24-4c93-b38f-fde1272e17ce
8986,C008124,48,F,91391,Store L,35563,Clothing,539.17,0,d96588d6-96d4-4db9-a5df-f6f8df79d0b3
9154,C008125,35,F,68581,Store M,36691,Gifts,12418.64,1,907f3937-d889-4422-9bbe-8d9c91e2953c
6514,C008126,63,F,11335,Store N,74337,Jewelry,19010.95,1,d36deaee-5779-4cfc-ba3b-c3c2a1514654
